id,question
43388,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“把”字句2：表处置：主语+把+宾语+动词+动量补语/时量补语]，回答T。如果不包含，回答F。

1. 他把书放在桌子上，然后离开了房间。 
2. 她把钥匙忘在了车里，只好回去取。 
3. 我们把计划提前了，以便有更多时间准备。 
4. 他把问题解释得很清楚，大家都明白了。 
5. 她把礼物包装得很精美，看起来很漂亮。 
6. 我们把会议安排在下午三点，方便大家参加。 
7. 他把房间打扫得干干净净，一尘不染。 
8. 她把头发扎成了一个马尾辫，显得很精神。 
9. 我们把问题讨论了很久，终于找到了解决方案。 
10. 他把照片挂在了墙上，作为纪念。 


请使用T或F回答，不需要解释"
43389,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[被动句2：主语+被+动词+其他成分]，回答T。如果不包含，回答F。

1. 他被雨淋了，于是赶紧跑回家。 
2. 这本书被大家传阅，已经破旧不堪。 
3. 他被骂了。 
4. 她的计划被意外干扰了。 
5. 他被朋友邀请参加聚会。 
6. 这个问题被反复讨论，仍然没有结论。 
7. 他被风景吸引，停下了脚步。 
8. 他的建议被采纳，大家都很满意。 
9. 被音乐感动的他流下了热泪。 
10. 他的作品被展览在美术馆里。 


请使用T或F回答，不需要解释"
43390,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[存现句2表示出现：处所词+动词+趋向补语/结果补语+动态助词(了)+数量短语+人/物]，回答T。如果不包含，回答F。

1. 他了解了这个问题，很快就找到了解决办法。 
2. 她来自一个小山村，对城市生活充满了好奇。 
3. 他出门时忘记带钥匙，结果被锁在外面了。 
4. 我过去常常去那家咖啡馆，现在很少去了。 
5. 他下定决心要完成这个项目，不管多难。 
6. 她上课的时候总是很认真，笔记记得很详细。 
7. 他转身离开了房间，留下了一句话也没说。 
8. 我了解到这件事的真相后，感到非常震惊。 
9. 他来到这座城市已经三年了，渐渐适应了这里的生活。 
10. 她出发前检查了好几遍行李，确保没有遗漏。


请使用T或F回答，不需要解释"
43391,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[存现句2表示消失：处所词+动词+结果补语+动态助词(了)+数量短语+人/物]，回答T。如果不包含，回答F。

1. 他昨天买了一本新书。 
2. 她已经完成了所有的作业。 
3. 我们终于找到了丢失的钥匙。 
4. 他吃了晚饭后就去散步了。 
5. 老师讲完了今天的课程内容。 
6. 我收到了朋友寄来的礼物。 
7. 他学会了如何弹吉他。 
8. 我们看了一场精彩的电影。 
9. 她写完了那篇长文章。 
10. 他修好了坏掉的电脑。 


请使用T或F回答，不需要解释"
43392,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[兼语句2表爱憎义：主语+表扬/批评+宾语1+动词+宾语2]，回答T。如果不包含，回答F。

1. 表扬信被张贴在公告栏上，大家都看到了。 
2. 他对批评意见持开放态度，愿意改进。 
3. 这次会议的重点是表扬优秀员工，激励大家。 
4. 她的批评文章在报纸上发表后，引起了广泛讨论。 
5. 老师用表扬的方式鼓励学生，效果很好。 
6. 他的批评虽然尖锐，但很有建设性。 
7. 公司决定对表现突出的团队进行表扬。 
8. 这篇批评报道揭露了社会问题，引发了关注。 
9. 她用表扬的语气肯定了大家的努力。 
10. 他的批评意见被采纳，项目得到了改进。


请使用T或F回答，不需要解释"
43393,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[兼语句2表称谓或认定义：主语+叫/称(呼)/说/收/选+宾语1+做/为/当/是+宾语2]，回答T。如果不包含，回答F。

1.他叫了一辆出租车去机场。 
2. 这个产品品类叫“绿色食品”。 
3. 他说自己明天会来参加会议。 
4. 她收到了朋友寄来的礼物。 
5. 我们选了一家叫王大姐食堂的餐厅吃晚饭。 
6. 他做了一顿丰盛的晚餐，叫人惊叹，可能他真的适合当厨师。 
7. 他为这次旅行准备了很久。 
8. 让人惊讶的是，如此恶劣的环境，他居然在当地当了十年的老师。 
9. 这本书是我最喜欢的，叫《当好人不容易》。 
10.他叫了一声，让我吓了一跳。 


请使用T或F回答，不需要解释"
43394,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“是……的”句2：强调说话人的看法或态度]，回答T。如果不包含，回答F。

1. 吃是吃了，就是不知道味道怎么样。 
2. 快是快，但不知道能不能赶上最后的一班车。 
3. 这件鞋舒服是舒服，但也太容易脏了。 
4. 他们俩闹是闹，但关系一直很铁的。 
5. 我们商量是商量了，可是还没找到解决的办法。 
6. 那道题写是写了，可是我不确定答案是不是对的。 
7. 忙是忙，不过我觉得很有成就感的。 
8. 人多是多了些，但这个活动真的很有意思的。 
9. 贵是贵了一点儿，但这家餐厅的菜确实很好吃的。
10.你是不是脑子有问题的呀?

请使用T或F回答，不需要解释"
43395,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[并列复句：不是……，而是……]，回答T。如果不包含，回答F。

1. 他不是医生，她才是。 
2. 这本书不是我的，那个才是。 
3. 他不是在锻炼身体，也不是在做康复运动。 
4. 这个决定不是他的，也不是我的。 
5. 她不是去超市，也不是去学校。 
6. 这不是“错误”，也不是“失误”。 
7. 他不是在生气，只是在扮演他应该扮演的角色而已。 
8. 这个礼物不是给我的，也不是给你的。 
9. 他不是在唱歌，简直是是在折磨人。 
10. 这不是失败，是通往成功的阶梯。


请使用T或F回答，不需要解释"
43396,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[承接复句：首先……，其次……]，回答T。如果不包含，回答F。

1. 他先去了图书馆，然后才回家。 
2. 其次要考虑的是项目的预算问题。 
3. 她先完成了作业，接着开始准备晚餐。 
4. 其次，我们需要确保所有材料都齐全。 
5. 他先提出了一个建议，大家才开始讨论。 
6. 其次，我们还要考虑时间安排是否合理。 
7. 她先整理好文件，然后才交给经理。 
8. 其次，我们需要检查一下设备是否正常。 
9. 他先联系了客户，之后才安排会议。 
10. 其次，我们要确保每个人都清楚任务分工。


请使用T或F回答，不需要解释"
43397,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[因果复句：………，可见………]，回答T。如果不包含，回答F。

1. 这幅画的细节非常可见，每一笔都清晰可见。 
2. 在阳光下，水面的波纹清晰可见。 
3. 他的努力在成绩上已经可见了。 
4. 这座城市的繁华在夜晚尤为可见。 
5. 她的笑容中，幸福之情清晰可见。 
6. 经过修复，这幅古画的色彩重新可见。 
7. 他的紧张情绪在脸上清晰可见。 
8. 这座山的轮廓在远处依然可见。 
9. 他的才华在作品中清晰可见。 
10. 经过清理，地板上的花纹重新可见。


请使用T或F回答，不需要解释"
43398,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[目的复句：……好………,hǎo………]，回答T。如果不包含，回答F。

1. 她做的饭菜好吃极了。 
2. 这本书的内容好丰富。 
3. 他的态度好诚恳，让人感动。 
4. 今天的天气好晴朗。 
5. 这个电影的结局好感人。 
6. 她的歌声好动听。 
7. 这件衣服的款式好时尚。 
8. 他的建议好有道理。 
9. 这个公园的环境好安静。 
10. 他的表现好出色，赢得了大家的赞赏。


请使用T或F回答，不需要解释"
43399,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[紧缩复句：不……也……]，回答T。如果不包含，回答F。

1. 他不喜欢吃辣的，也不喜欢喝咖啡。 
2. 这本书的内容不深奥，也适合初学者阅读。 
3. 她不喜欢吵闹的环境，也不习惯早起。 
4. 这个方案不完美，但也有可取之处。 
5. 他不擅长唱歌，也不擅长跳舞。 
6. 这个决定不容易，但也必须尽快做出。 
7. 他不常去健身房，也不喜欢户外运动。 
8. 这部电影不惊悚，但也有悬疑的元素。 
9. 他不喜欢甜食，也不喜欢油腻的食物。 
10. 这个问题不复杂，但也需要认真思考。


请使用T或F回答，不需要解释"
43400,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[概数表示法3：数词+来+量词]，回答T。如果不包含，回答F。

1. 他来自一个遥远的小镇。 
2. 这本书来得正是时候。 
3. 她来不及参加今天的会议。 
4. 这个消息来源可靠。 
5. 他来回走了好几趟。 
6. 这个问题来得突然，大家都没准备。 
7. 他来到这座城市已经三年了。 
8. 她来信说下周会回来。 
9. 这个想法来自他的灵感。 
10. 他来晚了，错过了开场。


请使用T或F回答，不需要解释"
43401,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[用反问句表示强调：由疑问代词构成的反问句]，回答T。如果不包含，回答F。

1. 谁能告诉我明天的会议时间？ 
2. 怎么才能快速学会这门语言？ 
3. 哪儿有卖这种书的书店？ 
4. 什么时候我们一起去旅行？ 
5. 什么时候是提交报告的最后期限？ 
6. 他也没有说过为什么他总是迟到。 
7. 谁负责这次活动的组织工作？ 
8. 请问怎么才能提高工作效率？ 
9. 哪儿可以找到这种材料？ 
10. 什么是解决这个问题的最佳方法？ 


请使用T或F回答，不需要解释"
43402,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[用双重否定表示强调]，回答T。如果不包含，回答F。

1. 不管天气如何，他每天都坚持跑步。 
2. 没有人知道明天会发生什么。 
3. 不是所有的努力都会立刻看到正面结果。 
4. 不要轻易放弃自己的梦想。 
5. 没有时间可以浪费，我们必须抓紧行动。 
6. 不是每个人都喜欢喝咖啡。 
7. 不论遇到什么困难，他都能保持乐观。 
8. 没有人能够预测未来的变化。 
9. 不是所有的书都值得一读。 
10. 不要因为失败而失去信心。 


请使用T或F回答，不需要解释"
43403,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[用“一+量词(+名词)+也(都)/也没(不)……”表示强调]，回答T。如果不包含，回答F。

1. 他一直在努力学习，成绩进步很快。 
2. 她也喜欢看电影，尤其是科幻片。 
3. 我们都知道这件事的真相。 
4. 他没有参加昨天的会议。 
5. 她不喜欢吃辣的食物。 
6. 这本书有一点难理解。 
7. 他也是第一次来这个地方。 
8. 他们都同意这个计划。 
9. 我没有见过这么漂亮的风景。 
10. 他不愿意接受别人的帮助。 


请使用T或F回答，不需要解释"
43404,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[用“连……也/都……”表示强调]，回答T。如果不包含，回答F。

1. 他吃饭的时候总在看书。 
2. 她周末也忙着工作。 
3. 小孩子也知道这个道理。 
4. 最基本的规则她都忘了。 
5. 老师也对这个答案感到惊讶。 
6. 她最喜欢的电影都没时间看。 
7. 最难的题目他都能轻松解决。 
8. 他自己的生日都忘记了。 
9. 邻居都听到了他们的争吵。 
10. 她最简单的菜都不会做。 


请使用T或F回答，不需要解释"
